2458248.71230 18.142 0.025 5.62 359.0
2458249.67814 18.093 0.033 7.60 395.0
2458249.78688 18.148 0.021 4.95 337.0
2458249.91810 18.135 0.023 4.26 507.0
2458250.73207 18.099 0.017 4.08 313.0
2458250.86209 18.138 0.020 4.29 354.0
2458251.65663 18.138 0.025 5.72 374.0
2458251.78092 18.145 0.026 6.22 522.0
2458251.90134 18.144 0.020 4.11 399.0
2458252.92669 18.146 0.027 5.30 466.0
2458253.71384 18.155 0.023 5.23 339.0
2458253.85456 18.138 0.021 4.42 371.0
2458254.71974 18.167 0.018 3.77 343.0
2458254.86953 18.134 0.019 3.45 398.0
2458255.67280 18.144 0.024 5.21 369.0
2458255.82877 18.151 0.021 4.08 390.0
2458255.93654 18.107 0.034 5.42 717.0
2458256.71542 18.132 0.028 6.75 333.0
2458256.83946 18.156 0.024 4.76 421.0
2458257.66481 18.115 0.023 5.15 398.0
2458257.77821 18.109 0.023 5.51 317.0
2458257.89766 18.097 0.023 4.53 448.0
2458258.75847 18.122 0.020 4.88 314.0
2458258.89721 18.094 0.017 3.37 364.0
2458259.72271 18.214 0.022 4.23 421.0
2458259.85262 18.165 0.023 4.63 441.0
2458260.63732 18.132 0.021 4.28 459.0
2458261.63853 18.113 0.024 4.80 428.0
2458261.76559 18.125 0.020 4.55 330.0
2458261.91951 18.133 0.023 4.44 458.0
2458262.62599 18.146 0.023 5.08 398.0
2458262.74280 18.165 0.019 4.31 325.0
2458262.87952 18.129 0.018 3.62 336.0
2458263.66629 18.094 0.020 4.46 428.0
2458263.79966 18.072 0.018 3.83 357.0
2458264.68263 18.145 0.027 4.33 977.0
2458264.80260 18.131 0.021 3.75 502.0
2458264.92590 18.125 0.027 5.50 545.0
2458265.69771 18.082 0.023 4.55 546.0
2458265.82712 18.106 0.022 3.84 541.0
2458266.70082 18.101 0.034 6.34 621.0
2458266.92477 18.140 0.035 5.60 805.0
2458271.68805 18.156 0.033 5.71 645.0
2458271.83476 18.097 0.030 5.27 687.0
2458272.67966 18.111 0.022 4.50 448.0
2458272.80497 18.138 0.021 3.88 461.0
2458272.92075 18.118 0.026 4.87 559.0
2458273.65493 18.082 0.020 4.45 393.0
2458273.79598 18.146 0.021 4.51 374.0
2458273.88646 18.135 0.023 4.74 440.0
2458274.63622 18.162 0.027 6.25 332.0
2458274.76082 18.138 0.031 6.67 413.0
2458274.88030 18.146 0.034 6.46 575.0
2458275.64056 18.159 0.023 5.02 346.0
2458275.77453 18.137 0.020 3.95 412.0
2458275.89260 18.186 0.029 5.34 555.0
2458276.63680 18.132 0.023 5.40 335.0
2458276.76325 18.126 0.024 5.59 358.0
2458276.87786 18.069 0.025 5.24 489.0
2458277.69826 18.159 0.019 4.42 292.0
2458277.81672 18.137 0.020 3.98 356.0
2458277.92863 18.179 0.027 5.12 524.0
2458278.62959 18.144 0.023 5.10 367.0
2458282.53662 18.120 0.028 6.33 409.0
2458282.64818 18.154 0.019 4.59 285.0
2458282.79876 18.121 0.020 4.78 321.0
2458282.91081 18.147 0.023 4.42 450.0
2458283.61123 18.152 0.023 5.38 309.0
2458283.74481 18.097 0.021 5.54 322.0
2458283.85797 18.103 0.026 5.68 414.0
2458284.58068 18.104 0.020 4.73 352.0
2458284.71167 18.141 0.021 4.78 321.0
2458284.82642 18.159 0.020 4.24 326.0
2458285.72953 18.131 0.023 5.18 325.0
2458286.54820 18.130 0.023 5.55 331.0
2458286.66975 18.081 0.020 5.65 272.0
2458286.82363 18.139 0.020 4.41 309.0
2458287.52989 18.142 0.027 6.42 400.0
2458287.66298 18.126 0.017 4.32 271.0
2458287.80175 18.140 0.020 4.74 274.0
2458287.90906 18.138 0.021 4.39 400.0
2458288.62890 18.139 0.020 4.79 288.0
2458288.77521 18.135 0.020 4.35 295.0
2458288.89927 18.089 0.042 8.17 558.0
2458289.61991 18.124 0.020 4.34 357.0
2458289.77061 18.117 0.021 4.53 341.0
2458289.89006 18.178 0.025 4.77 464.0
2458290.61908 18.150 0.022 4.71 366.0
2458290.77701 18.160 0.023 4.74 345.0
2458290.88771 18.130 0.027 5.18 527.0
2458291.67836 18.102 0.023 4.57 445.0
2458291.81304 18.162 0.022 4.19 413.0
2458292.55603 18.127 0.025 4.93 478.0
2458292.66835 18.061 0.036 6.04 919.0
2458292.82005 18.052 0.020 4.32 386.0
2458293.55377 18.089 0.038 7.06 553.0
2458293.69335 18.105 0.025 5.12 479.0
2458294.57942 18.071 0.044 7.82 732.0
2458294.71714 18.115 0.040 7.77 638.0
2458299.50170 18.057 0.041 5.65 1651.0
2458299.67041 18.112 0.042 5.78 1286.0
2458301.79640 18.177 0.034 6.51 532.0
2458302.70025 18.046 0.036 7.56 597.0
2458304.58318 18.078 0.028 6.73 379.0
2458304.70250 18.140 0.032 6.52 484.0
2458305.55576 18.082 0.033 7.58 402.0
2458305.72676 18.095 0.022 5.33 342.0
2458306.58968 18.089 0.028 6.96 358.0
2458306.73181 18.127 0.026 5.96 373.0
2458306.82461 18.101 0.030 6.36 442.0
2458307.54878 18.109 0.022 4.70 441.0
2458307.68388 18.163 0.019 4.18 299.0
2458307.80335 18.121 0.026 5.58 404.0
2458308.51697 18.149 0.025 5.88 326.0
2458308.63687 18.122 0.019 4.63 275.0
2458308.75881 18.132 0.025 5.28 383.0
2458309.48662 18.110 0.024 5.80 387.0
2458309.61321 18.138 0.021 5.23 299.0
2458309.73673 18.145 0.018 3.75 338.0
2458309.84202 18.101 0.026 5.50 444.0
2458310.55879 18.147 0.025 6.29 343.0
2458310.64160 18.145 0.019 4.70 344.0
2458310.72606 18.133 0.022 5.19 350.0
2458311.47080 18.130 0.036 7.14 506.0
2458311.58224 18.136 0.024 5.93 302.0
2458311.71491 18.133 0.020 4.31 330.0
2458311.82283 18.087 0.022 4.47 450.0
2458312.55026 18.137 0.024 5.24 349.0
2458312.68051 18.127 0.018 4.15 298.0
2458312.81550 18.112 0.019 4.38 358.0
2458313.55143 18.175 0.020 4.81 306.0
2458313.67404 18.135 0.018 3.58 319.0
2458313.78323 18.080 0.022 4.10 446.0
2458314.51861 18.148 0.024 5.54 356.0
2458314.63961 18.130 0.022 5.26 348.0
2458314.75876 18.117 0.021 4.44 353.0
2458316.51732 18.149 0.027 5.83 391.0
2458316.63236 18.141 0.027 6.13 356.0
2458316.76582 18.112 0.034 7.28 414.0
2458320.56709 18.124 0.023 5.35 383.0
2458320.69980 18.150 0.020 4.47 349.0
