FieldName,FieldID,CenterRA,CenterDec,Nepochs,Nused,SpatialCalibCoefs_1,SpatialCalibCoefs_2,SpatialCalibCoefs_3,SpatialCalibCoefs_4,SpatialCalibCoefs_5,SpatialCalibCoefs_6,PMCalibCoefs_1,PMCalibCoefs_2,PMCalibCoefs_3,PMCalibCoefs_4,PMCalibCoefs_5,PMCalibCoefs_6,KMTGAIAPMRSTDRA,KMTGAIAPMRSTDDec,MeanGaiaPlx,MeanGaiaPlxErr
BLG35,254,270.93925,-26.78216,3404,2567,-2.11718495956955e-06,1.88554623111818e-09,-5.43427760082691e-08,1.93698659121959e-06,4.72908107288942,-0.467729005314304,-439.780398940119,17.0268657308816,-79.4455653726326,388.10592488437,0.106621612753483,-3.6927515911117,2.26866323143469,1.12800141918972,0.168771755301972,0.107869284385542
BLG35,255,270.99908,-26.480595,3378,2547,-2.15664400096428e-06,1.21409374341389e-09,-3.59846952805982e-09,1.91511480636057e-06,4.73016039490399,-0.462433004391623,-417.736667872605,-43.4822983637168,-11.899218957925,363.36805770955,-2.53749080285836,-3.94788125303121,0.418155646508551,0.858072272761511,0.0989854971246602,0.117623534894737
BLG36,257,275.035645,-24.5626,1920,1214,-1.82763249347844e-06,-5.23953252591395e-09,1.83176421725329e-07,1.99739629661839e-06,4.80053131636343,-0.429007360530191,-302.732443896618,-57.8391622461448,0.717876995895153,369.370305882172,-2.87787791021196,-4.15006604415412,1.13752087724395,0.988152818856585,0.197720350491859,0.0980640116326531
BLG36,258,274.45596,-24.75775,1924,1220,-5.04091581194849e-07,3.96975365913608e-07,6.01768808976494e-07,3.70235091888996e-06,4.79014700242405,-0.432704323617838,-407.263064788563,7.26854659355981,3.02586589381241,323.895279455427,-2.27345796406348,-4.28045118537014,1.56756260028039,1.86381854660286,0.184030732161664,0.1312103395
BLG36,259,274.38325,-24.36669,1926,1216,-8.73017381630636e-07,1.70230867932661e-08,6.67255594314752e-07,2.93428801133582e-06,4.78881878904308,-0.425722395410173,-497.541690860966,-738.036140437311,-33.0696085957002,-50.3733198062165,-1.53836692624313,-1.59158733800075,1.08043824752367,4.16511478318286,0.257324072052838,0.0967888013846154
BLG37,260,265.01414,-34.59521,3707,2858,-1.68553884767882e-06,-1.43284198180508e-07,1.09933899489496e-07,2.36289563330259e-06,4.625597311782,-0.604109984851627,-178.831021510487,-71.1524696810041,39.5780792438266,397.776270941777,-3.71812153254767,-6.15719384420142,1.57171257107611,0.929757204015226,0.198204451888009,0.104647867325
BLG38,262,268.25317,-22.79522,2631,2419,-2.08882616256836e-06,7.24312317646764e-09,-1.76594504880379e-10,1.93250267237772e-06,4.68220433528403,-0.3981338163851,-390.353164776024,13.2361551536882,34.6207614418714,396.780040393782,-1.20812132826209,-4.3600231931664,0.544949618764631,0.292546745237263,0.200406777524102,0.107141517416667
BLG38,264,267.65483,-22.753095,2620,2409,-1.96098419044776e-06,2.72346471740284e-08,1.57786354160231e-07,1.94656870221585e-06,4.67173170165541,-0.397410006391918,-420.192478676424,-44.8154919635526,10.8866434442207,370.168169258411,-2.8331501739568,-5.4546952667303,0.773000967335591,0.44079651752059,0.25032875410096,0.107944668375
BLG01,265,268.11108,-30.35714,15174,13449,-1.73172447096535e-06,6.24923397485782e-08,-1.13197079378092e-06,3.19538043881954e-06,4.67994714566501,-0.530409232900511,-271.673465406129,-34.6868500493604,97.1535171557934,335.472665380667,-2.7320261994052,-4.29317696136761,2.29875666049606,1.66637155072833,0.135699141897246,0.124671433773585
BLG41,266,268.11086,-30.35711,14502,13130,9.45860316425145e-07,-1.00914192020879e-07,-2.25345923869855e-06,4.07272566856552e-06,4.67979074390653,-0.530571052934273,210.556967971536,735.108478729296,127.532078706073,201.184821107801,-2.60673932121848,-7.7025825175152,3.48842671697965,6.83412751444293,0.148872601159363,0.119086334325581
BLG01,267,267.43033,-30.23911,15139,13420,-2.09199673227524e-06,-5.70776753925125e-09,1.54073969151234e-07,1.98135949508199e-06,4.66778302363339,-0.528100108527711,-269.885859521314,-348.842417958191,48.8190798512837,175.080853264514,-1.84054282181425,-4.5260219686649,2.85460127770569,2.44246281933442,0.272915220228109,0.130353993925
BLG41,268,267.43021,-30.239265,14383,13004,-2.05961678165511e-06,3.43024782952589e-09,5.62797981407323e-08,2.01559960203393e-06,4.66779463826785,-0.528103078175427,-195.505742409917,-20.4912318866896,121.086864947776,403.771142007831,-2.38256586771491,-3.97392498074286,1.50983365993129,1.03325045240902,0.284185319662788,0.1341752385
BLG41,269,268.5755,-31.04428,12693,11465,-1.42281439829172e-06,5.64543696564928e-08,-1.05921015554605e-06,2.09410912047676e-06,4.68778447279195,-0.542125953556637,-3.53826649839825,133.016175669945,-225.659442323042,159.372749010189,1.61932231023586,-2.24149294127447,0.750201773134153,0.668765547843101,0.0130285068353823,0.134151828
BLG01,270,268.80848,-31.77928,14302,12655,-1.76241351161863e-06,-7.70800279665924e-07,-9.18853420696488e-08,3.87950089051416e-06,4.69187685174743,-0.555138218327845,-362.670396096806,-53.8330071123336,16.4791851669794,316.771536965411,-2.10223352927398,-4.81860544603485,1.65441416140492,1.01145477932302,0.272995188337718,0.145626291081967
BLG41,271,268.80856,-31.77928,13797,12477,3.18502022829164e-07,1.26579223068228e-07,-1.5564126664683e-06,3.85515426321863e-06,4.6917854391542,-0.555267178733118,391.700374595502,97.1948072336927,168.060126674774,197.271426793485,-2.65581419010531,-5.09336877181781,4.39335920634018,2.87490109781837,0.26367876413672,0.1459293955
BLG01,272,268.25254,-31.478095,14878,13189,-2.26523405895827e-06,6.68203471683163e-09,-7.94972905675142e-10,1.9296729456871e-06,4.6822238918275,-0.54970866805165,-381.565031547192,113.346784035499,-67.2925419830806,435.238400754412,-1.95175074742281,-4.8274994146607,0.654922929888023,0.486557839383116,0.208976060397504,0.104456314333333
BLG42,273,269.38083,-29.053955,14626,13100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.54030450288203,1.80131196891406,0.26180111300358,0.125498255
BLG43,274,269.38073,-29.054405,14218,12688,1.47903233812903e-08,-3.59092740037612e-07,-3.24689168853576e-07,3.18575491458951e-06,4.70161969409365,-0.507539135747694,-109.544002799424,18.6967986624976,277.094778182722,337.848549361879,-3.75183444667125,-4.86751712932231,2.88990666510744,2.4816698480694,0.195559810722317,0.1191027108375
BLG42,275,269.63542,-29.231845,14551,13045,-1.52481087164155e-06,-2.35750487189185e-07,1.75203528616681e-07,2.60908674362991e-06,4.70620531415236,-0.510579354928137,-164.805481879947,11.9308199357857,15.1396050972866,235.051231995553,-2.46099694072738,-5.25189576254694,1.78180133668946,2.24965896397528,0.13248200505748,0.112419732392157
BLG02,276,268.904095,-29.92586,15293,13255,-1.69140597630762e-07,-2.59473445922016e-07,8.37190867974762e-07,4.35996624137155e-06,4.69316851730735,-0.522929578292092,-14.2737604217725,86.6576621054763,-145.226598147005,263.719586708775,0.290650112842478,-2.97734920092564,2.422797165897,3.25035581674431,0.249240557105013,0.113644908981818
BLG42,277,268.90423,-29.925875,14940,13389,-3.80356671555664e-07,-4.31677785211869e-07,1.42889119030384e-06,3.75858114351311e-06,4.69311089865031,-0.522838766466858,208.840592441491,-172.929160991727,162.551907229218,43.3333625502082,-0.363820417029193,-1.36951232664999,3.6890888641683,2.98260052317752,0.26263005603926,0.116282498095238
BLG02,278,268.81079,-29.77058,14897,12921,-1.69351832221212e-06,2.06439961287222e-08,-4.33932626495372e-07,2.85324376638748e-06,4.69198095157029,-0.520028591822818,31.5524845587098,153.200097302801,67.0963519875801,285.818829816483,-2.21217541272982,-4.37791424403492,2.24042246751114,2.45842765193429,0.215453648820666,0.1200037222
BLG42,279,268.81083,-29.77058,14331,12837,-1.62900940492726e-06,-2.65120384568139e-07,-4.37021817292501e-07,3.20114708762907e-06,4.69195954356678,-0.520014071820283,-57.1794021727904,-128.038738228228,6.06591580966575,31.8105143828489,-1.15773061433164,-1.88860382051155,2.865831059188,2.69380991522144,0.114604326467465,0.114964421666667
BLG02,280,268.28742,-29.79553,15582,13513,-4.30908166158087e-07,-3.28808530615096e-07,-1.20694279235513e-06,3.26740049566439e-06,4.68278819075106,-0.52050188280729,-36.3207842234807,-155.364546058166,193.362834457297,115.383809315703,-1.53312131597841,-2.18816536068514,1.3517514529571,1.20222906183011,0.124776904453777,0.124263095869565
BLG42,281,268.28708,-29.79569,14970,13422,-1.58925911995929e-06,-8.73329662930444e-08,-9.53241972523969e-07,2.87385921649671e-06,4.68297361792651,-0.520488013290077,-222.857172417788,80.7590116427774,107.87885346267,447.588222050181,-3.53484256733217,-6.67081174866015,1.84794651127025,1.97548639600665,0.155078634990323,0.132083170115385
BLG02,282,268.28306,-29.2805,15397,13356,-1.79309581745682e-06,-2.40578439004514e-07,3.14618608810206e-07,2.64871524159499e-06,4.68267795884774,-0.511431899947508,-385.670022429395,55.8517025781749,-34.0713006343878,297.926220895322,-2.21452559864326,-4.23037800864226,1.38152688805765,1.75389138874878,0.209784885981409,0.115086503724138
BLG42,283,268.28306,-29.28075,14788,13265,-2.18270853906929e-06,2.22360465029569e-09,7.90035252393327e-08,2.14974339796624e-06,4.68273114568234,-0.511396227978435,-372.624498630675,-84.4304976267481,25.3296102181767,368.876878276926,-1.93889508654037,-5.10685593332992,0.713308636931305,1.0293163478041,0.218668379894484,0.110564977092308
BLG02,284,267.78987,-29.55772,15370,13331,-2.1150545578906e-06,-3.66334131413319e-09,-3.66587719711469e-08,2.08589622848078e-06,4.6741443405759,-0.516201821058328,-418.594269612653,4.15094754152139,-49.8846255548919,375.314075543668,-3.46774924939822,-4.16157370549599,0.685350027630707,0.513054894689921,0.201561529592709,0.123666461416667
BLG42,285,267.78987,-29.55753,14786,13254,-2.19741803451386e-06,1.98267887296157e-08,3.85727349856034e-09,1.92360059338786e-06,4.67415019566005,-0.516173317561509,-135.767195358037,-267.574632080993,32.1697760932849,100.776843006414,-1.51892577576321,-4.51383861610256,1.32676151784138,1.38234048950843,0.241075874870949,0.114863117976744
BLG03,286,269.88329,-27.31243,14800,12824,-1.85127843235517e-06,-7.39302224305545e-08,1.95995599367674e-08,2.16401954345246e-06,4.71061293528308,-0.477017367750171,-212.712570589113,-262.452058596033,-19.0037672851888,255.331231233155,0.106268537395816,-3.73389809293573,2.37611607129271,3.39998095250552,0.168741556901296,0.106134501018519
BLG43,287,269.88296,-27.31226,14052,12531,-1.90198993005494e-06,-2.84327768230075e-08,-1.9891858143452e-07,2.12450498173256e-06,4.71066917986072,-0.477021736689133,-359.089785696056,60.9921079876501,108.526906136922,213.882984635921,-1.60862442785419,-4.13265569277785,1.08203640073421,1.18367921048406,0.249481656055599,0.105838210682927
BLG03,288,270.91694,-28.306125,15362,13324,-2.93873471166067e-07,-5.1885606696997e-08,3.09569417225197e-07,1.88109361551073e-06,4.72831121011338,-0.49431345464549,397.065622545053,-127.18952456489,152.503205927157,120.482736062956,1.66671781473275,-3.3476136240077,9.02737259944608e-16,9.87609993785554e-16,0.372627549485306,0.114482058
BLG43,289,270.15358,-28.143955,14394,12844,-1.82277087839609e-06,2.48721517337687e-07,-6.58162450018967e-07,2.74896195703703e-06,4.71544658680181,-0.491654193574686,-225.910274068178,-6.90356267938765,-58.4121320031269,358.725942084511,-1.13209860655777,-5.05545233947103,2.52393948807001,1.15138352782667,0.196178809632526,0.116460132
BLG11,290,261.58768,-29.185525,3699,2725,-2.13868786688064e-06,-5.2430972655842e-09,-5.40328943256211e-08,1.98330432244723e-06,4.56586903684771,-0.509714939639461,-314.352702349697,38.6750767304253,41.9199734569523,474.745248271562,-3.31580386670271,-4.81694139921486,0.95640296677339,1.27527681566805,0.140891537312534,0.15216901471831
BLG14,291,263.21067,-29.03326,7529,6409,-2.09211927321296e-06,2.3252267391482e-08,4.13398945497398e-08,1.95265557880958e-06,4.59416596338531,-0.507015750144006,-356.515175425563,-23.791076744781,-107.134255077763,318.241160814375,-6.73538499139093,-2.61369044767493,1.46976196418852,1.5566920428489,0.140696368495747,0.116879601186047
BLG18,292,266.58465,-26.14862,8407,6580,-2.06604080578011e-06,-2.04912705782755e-08,-1.02530114547548e-07,2.00461179357797e-06,4.65308567250362,-0.4566589601044,-401.881211429766,18.2911442026726,14.0017742145726,363.029122083445,-1.70798509188744,-4.47906120643535,0.745439420710686,0.75249104000398,0.246174326795289,0.118720944862069
BLG19,293,265.53051,-23.90735,8470,6499,-2.08234601898836e-06,-1.40835832638276e-08,1.02768197562823e-07,1.90896697977995e-06,4.634690526595,-0.417551542969726,-392.925695399452,8.7198573875354,-41.2214593379542,397.567968425095,-3.76736005857298,-4.96872389903847,1.17017569584259,0.930079564071407,0.187645151908303,0.134847705906667
BLG20,294,266.82408,-23.56997,2709,2465,-1.96497950701133e-06,-4.63840089390101e-08,-6.27043302187762e-08,2.03278289822035e-06,4.65729741348155,-0.411655617002248,-291.389666203509,17.7479725564729,51.1555631191976,396.974671294182,-2.75734687205111,-5.07105445084102,0.958416527381708,1.37120108281761,0.189497147981318,0.116342459485294
BLG01,297,268.9454,-30.77907,14821,13144,-1.97632203929286e-06,8.54685326742927e-08,-3.20949917553568e-07,2.64295130008979e-06,4.69427257049048,-0.537605196634648,-333.426534458806,-7.35637589802536,-42.7226597786335,328.307394672603,-2.65469859326584,-4.52511702041698,1.70438050814562,2.06941982671012,0.228200741077311,0.107850316090909
BLG41,298,268.94542,-30.77889,14298,12937,-2.03493139391755e-06,2.34845982618468e-08,-1.35245505222293e-07,2.40201466129962e-06,4.69433090785944,-0.537558312091,-331.921490783896,187.082862709629,60.5970376535218,310.012614573536,-2.45021675346504,-2.86397400839745,1.58181033269316,1.7403573857125,0.278889329958633,0.108438454722222
BLG42,300,268.83454,-30.120345,14458,12956,-1.83575752473727e-06,-1.79008618805439e-07,-6.44715038514164e-07,2.56896342868669e-06,4.69240841812576,-0.526048920869837,-10.1757935082357,85.6740038452125,-18.9684810406286,9.50642020553128,-1.16562389926558,-0.443226785438029,0.592867292488036,0.682443608513738,0.261974430834577,0.129912196214286
BLG02,301,269.564895,-29.52281,15346,13305,-3.80030163389791e-07,5.526248147516e-08,9.95742706468201e-07,3.17446252613764e-06,4.70472169525812,-0.51576848885855,131.999874511763,-116.568583809865,19.4877196013503,191.459323919464,-0.729496561973443,-4.9594438446593,2.62269556071177,1.9083598046466,0.164751290967764,0.12875235052459
BLG02,302,268.87821,-30.034125,14781,12815,-4.41528640931427e-07,1.29824377715933e-07,2.85225135641728e-06,2.13637591398562e-06,4.69247424882617,-0.524594949859316,-318.337602985199,119.683469185069,217.959282294286,-50.8465701222219,63.8467012819704,-19.6608022482471,2.78199338165845,2.27774420101215,0.313925067912472,0.1223814675
BLG42,303,268.87842,-30.03419,14480,12966,-1.18444025271401e-06,4.37497370370952e-07,-1.151846272649e-06,4.8420133736192e-06,4.69327045598068,-0.525105071508084,-429.759655806575,-634.784204308932,59.2139670156848,-128.976056864463,-0.0290094091711383,-1.52242805636353,2.33328144965561,2.00519335707256,0.213408889267027,0.138051557058824
BLG02,304,268.730835,-29.16708,15206,13176,6.99255101965585e-07,1.43354663605663e-07,1.084037412328e-07,3.07926002867118e-06,4.6901013524509,-0.509581549196624,192.432620638875,37.9528031433657,85.2127166935089,101.628819425968,-0.691170897406459,-0.168317638497832,2.70346264937154,2.89843861498214,0.212155577211407,0.116070035409091
BLG03,305,270.12181,-26.89129,5187,4615,-1.29120802378995e-06,-8.59730005587832e-07,5.17575996168711e-07,2.56292793833415e-06,4.71455619853503,-0.469522965572525,-363.730921388306,36.2353987102307,61.0813945611834,437.887657795017,-2.64520356233915,-3.89553099424675,0.70362106249369,0.61897511051655,0.183804042334901,0.112687880384615
BLG03,306,269.931895,-27.509095,15021,13027,-1.45371572502053e-07,-1.94884877381174e-07,-5.90579266495198e-07,3.41813293543871e-06,4.71133595969691,-0.480601254229926,-195.816498551511,-129.514742572481,183.51621528376,213.873485142872,-2.51387228376189,-4.79930951762088,3.17924769647486,3.52699644976349,0.181204626319683,0.122909907954545
BLG43,307,269.931895,-27.50903,14185,12655,-1.96917320960169e-06,-4.47555616734083e-08,6.11794744603216e-09,2.32436337700161e-06,4.71147921450732,-0.480449691912878,-323.569347090043,-123.222938645433,-15.9613899080627,346.661076427557,-1.65385794656623,-5.83629700728174,1.4545398973209,1.44450599474515,0.135212948814931,0.122048569916667
BLG03,308,271.54331,-27.33082,14680,12723,-1.77350188304523e-06,-1.08514959070202e-06,6.37926760447357e-07,4.86878015203783e-06,4.73952893786007,-0.477503305863326,-130.04725384439,-253.297880849834,-52.6500122768209,-149.625791421694,-1.86025640607675,-4.60685403983163,1.82735112938364,2.74880274553903,0.16940817884381,0.093634508175
BLG43,309,271.54344,-27.33094,13833,12326,-1.90608705314572e-06,5.97591350293449e-08,3.30663922051427e-07,2.25742976633051e-06,4.7395532955678,-0.477350943835911,-386.550442135269,-25.7486000548189,-15.5777084405376,351.215334630034,-1.86594384733187,-4.515209720968,1.16488483109491,1.60620800717001,0.163737800564903,0.097381176707317
BLG03,310,270.62833,-27.84236,14734,12770,-1.9497224221431e-06,-4.18006615917267e-08,1.4875781132886e-07,2.27158181457607e-06,4.72365690744019,-0.486289965059681,-450.859964658768,-106.497872091753,31.7001974229558,397.375615104269,-1.80823951573965,-5.59752686342641,1.56055538939962,1.29848874132244,0.125609643014942,0.1104454766
BLG43,311,270.62846,-27.84139,13955,12443,-1.40931388042076e-06,-3.36923703350135e-07,3.63472170434732e-07,3.56788316832338e-06,4.72353181399921,-0.486499592392362,23.6211530770797,178.289041796084,49.9169830962951,286.023326507101,0.389317765812639,-3.11254919000825,1.87032552673292,2.53626516987534,0.21297421143731,0.0993141835
BLG04,312,269.86792,-29.26028,7565,6497,-1.82231687835939e-06,-4.3719930549153e-08,-6.89968281114497e-08,2.29872364117784e-06,4.71034362614604,-0.51104615219672,-117.013932126271,13.1698261855817,46.4948508104214,323.968502834868,-1.31476182815479,-5.4287408689937,2.02789194793243,2.74077001881286,0.206735493378966,0.0988120960470588
BLG04,313,271.59504,-29.64108,7465,6418,-2.28696690882971e-06,-2.26543181510057e-08,-3.7125241589605e-07,2.18260044785851e-06,4.7406402913496,-0.517667007672578,-45.2962772878695,-58.7399146098721,-63.1672610861701,212.888119359475,1.58867137969431,-3.02776982250556,2.59840308748236,2.34287463507269,0.27873016560852,0.116158695172414
BLG11,314,261.73504,-29.75319,3691,2718,-2.25860602961001e-06,-2.02290623552836e-08,2.35026347111491e-07,1.99174506010414e-06,4.56845369674,-0.519590559269464,-390.132261579825,8.89871646520659,54.4761027874169,396.388693127884,-4.18586828763366,-5.71904463926979,0.708899498814376,0.826159164412948,0.34948050817368,0.113877467928571
BLG11,315,262.50623,-30.06696,3681,2710,-7.86724452476823e-07,-1.76178263824612e-07,-5.88531531193036e-07,3.2689090897271e-06,4.58176137253152,-0.525240302622173,-343.229505615344,-31.9037119125109,145.431019581601,335.575001091362,-1.62137732406959,-4.35137517580813,3.04126910947085,2.08689024431641,0.0396085933033986,0.124394079255814
BLG15,316,263.46894,-27.00953,7591,6379,-2.10496871860905e-06,6.75288877100357e-09,9.62278441235039e-10,2.01843827846726e-06,4.59869478885766,-0.471719037774286,-375.414610096112,98.866030204483,-25.2399886015682,299.719409515711,-4.74487048832021,-2.8988035532847,1.1800111060229,1.19628971463061,0.171241333801271,0.105407747348837
BLG17,317,267.22335,-33.318485,7557,6601,-1.96680374060398e-06,7.73499163695882e-08,3.530761076694e-08,2.3080050549305e-06,4.66421749333242,-0.581859924756261,-177.797025880396,-179.769885841816,-2.53676545484985,303.924453584929,-1.91046257762019,-5.12530712147317,1.45295040893031,1.59580623455024,0.206650322955525,0.132581441195122
BLG19,318,266.00696,-24.73101,7790,6084,-2.09356013142996e-06,1.70006579688947e-08,-3.95885661261056e-08,2.02876561814009e-06,4.64306368684456,-0.431929482207223,-343.071377754762,57.7480138128513,38.5333755255686,409.229165373486,-2.24878946485659,-2.85963563110949,1.11573267850191,1.14053346696576,0.110608105156466,0.13660157185
BLG19,319,265.6551,-25.57786,8614,6615,-1.97625084041734e-06,2.96171958702144e-08,2.07288164686639e-08,2.01043900533152e-06,4.63683416963591,-0.446728537916738,-372.066310028594,11.822113525795,-4.23340045209218,378.868702256102,-2.10120329274178,-4.77326321408968,0.794315117359041,0.473795142824835,0.134853679515647,0.125405374898876
BLG21,321,267.68729,-35.83053,3259,2673,-1.9928119456682e-06,1.2859498659317e-07,4.37865640503778e-07,2.38423942772072e-06,4.67224681655088,-0.625738184184799,-371.574029697686,10.905853266458,8.27668431870412,327.799367867925,-2.21006094607057,-5.06272188116872,1.07651730267956,0.732586225850457,0.103769872139427,0.101678298945946
BLG22,322,268.28169,-32.75833,7337,6516,6.10384507040239e-08,-6.74165405545812e-08,1.53250074156651e-06,2.57884663052236e-06,4.68213195298843,-0.572126809406613,39.1347518713875,-295.508140917136,247.85250845497,95.9758548031923,-0.862983894312978,-4.9049054235663,1.48163818995068,2.39153687640481,0.164995622013205,0.149221822833333
BLG22,323,268.4855,-33.69358,7445,6617,-2.24437876862884e-06,-5.65457117359616e-08,1.10823373131989e-07,2.30873643674406e-06,4.68626137715053,-0.588407606356387,-374.24535627313,-55.0953493243969,7.59741440501599,304.091851646957,-1.2114703666318,-5.47222372786135,1.30833175906998,1.07935798104444,0.196650648666083,0.109076804109091
BLG31,324,273.458875,-25.48561,3359,2491,-1.94813581806354e-06,7.43052720313797e-08,7.09825277919445e-08,2.17729323540223e-06,4.77303284501266,-0.445148115126928,-234.286777526693,-70.7864328468845,99.8493737534987,79.5083639433126,-1.89981241968193,-2.47358455871886,1.73398948217715,2.73678393060866,0.1809173193611,0.127884366956522
BLG32,325,272.326855,-28.23393,3340,2533,-2.20486932443944e-06,-6.96509191254186e-09,1.88066555424573e-07,1.97309588222032e-06,4.75329929673399,-0.493074177420077,-106.502908052003,185.570996114113,277.474640365966,244.248348168662,-5.11037649407364,-3.63041594922171,1.24806695004425,0.969580042304955,0.191462491461078,0.140375432615385
BLG33,326,273.262355,-29.32831,3196,2491,-1.94774506554042e-06,4.6756750296336e-08,9.41994285667307e-09,2.41885649304605e-06,4.76960224341661,-0.512222345306181,-99.0789718584352,-40.4089243834545,-145.587531231645,12.1185275909521,-2.31085951135842,-4.3634547896154,2.5521813537216,2.83374403313629,0.170195086006983,0.106067005432432
BLG33,327,272.23127,-29.150235,3265,2506,-2.04919407032638e-06,-6.64942021954384e-08,-8.67391711787928e-08,2.0807069457013e-06,4.75165924830045,-0.509058762500082,-368.75283236862,12.7113255144848,65.5678841714295,370.074158537413,-3.20204668041324,-4.22981255909488,1.03738221632181,1.34375104780294,0.095303839776073,0.134909437672727
BLG34,328,270.53787,-32.67132,3414,2682,-2.14568170367275e-06,-1.9944174202958e-08,-2.30284795577487e-07,2.13460126731916e-06,4.72211589029723,-0.570516447574609,-383.418672661551,34.7415793667014,42.6191754905819,350.404088139361,-1.83853581703709,-5.26575268683843,0.839808972647446,0.95084796352541,0.145653025644445,0.117312572559322
BLG35,330,271.23652,-26.49708,3338,2508,-1.83996213693716e-06,-9.57725784482072e-08,1.11250633671308e-07,2.33339024599882e-06,4.73419961943431,-0.462764713853739,-368.504227281944,1.43479735287872,40.650728334477,352.079808189391,-1.87663254162004,-4.79914677848486,0.972127285132876,0.811599777245643,0.188658660218128,0.134715378625
BLG36,331,274.022355,-24.276015,1923,1218,-1.91422051425137e-06,-2.68790638632569e-09,-2.10742590591178e-07,1.99564342533755e-06,4.78289905698532,-0.424017769215317,-167.040473423497,-74.927492971,198.024245915301,-8.43519157561949,-4.33674710143745,-0.822007527642043,2.55166352187621,2.09958018361819,0.264668145600067,0.0998617302941176
BLG01,332,267.83246,-30.24933,14768,13084,2.32459153879507e-07,-1.40967292007956e-07,-3.32503853529584e-07,3.63513923025402e-06,4.67456625200181,-0.528478387108244,-45.0911739601868,-0.456015132152697,384.723056858787,446.619433822783,-2.19719537498416,-3.51810127558575,3.71877400569875,3.57046476056889,0.154612081331425,0.123330472226804
BLG41,333,267.83217,-30.24942,14077,12737,-1.9459672145925e-06,-4.2473797289186e-08,1.50362465010875e-07,2.44622159127501e-06,4.67482698671716,-0.528315929219766,-242.590606204454,84.8327239608847,85.664484497317,177.179908141728,-2.47516858578849,-1.64725443963969,2.14178416443755,2.16248328455996,0.162296514742074,0.116487242852632
BLG41,336,268.43158,-32.02594,14029,12685,-2.27253951404078e-06,3.31556230363716e-08,3.32125312909966e-08,1.90542982603691e-06,4.6853496540464,-0.559247845703881,-223.157722025334,125.409911422093,-195.015117089369,571.266601444589,-0.24049230994176,-5.73763556823507,1.05181033802232,0.944632748975059,0.316989581355207,0.0983136643571429
BLG42,337,268.92371,-29.219295,14330,12871,1.63015268990797e-07,-1.09966585291757e-07,-7.50529896269268e-07,3.51697318334734e-06,4.69366165674635,-0.510507664669505,-284.630156340386,15.4353459019873,-242.18191233477,237.761069183106,-3.63713625562903,-5.68468776309389,2.95772929876916,3.08165355302904,0.156902456702873,0.118965497197802
BLG03,338,269.65103,-27.24297,15333,13301,-1.77291987833857e-06,-1.72357702808884e-07,2.52335612281353e-07,2.4575772330607e-06,4.70651956734532,-0.475820016371654,-331.235174236757,-52.8561589863766,20.8115998568273,372.819570094158,-1.85513102790706,-4.68262176204119,1.24703205375304,1.41858066914807,0.205068346259452,0.106659071189873
BLG43,339,269.65076,-27.24293,14477,12920,-2.06341341452148e-06,6.46529939124422e-08,6.33120859099919e-08,2.11878412666343e-06,4.70657397687246,-0.475811984320371,-362.308621621696,-18.0026107022793,5.34390978785923,384.959365927131,-2.06484091438543,-4.99599562644422,1.08928089958897,1.57617710744898,0.199019836801192,0.109475416666667
BLG03,340,270.65752,-27.575515,15328,13300,-2.1931919390853e-06,4.20802145237435e-08,-3.10288977890223e-07,2.10797971357611e-06,4.72421415481517,-0.481607843225812,-295.05513402293,43.6643364825204,52.3096811840608,410.645294641637,-2.66764572994328,-4.27152925547805,0.915090377995368,0.615736812657406,0.29707191429231,0.13428860788
BLG03,341,271.51804,-28.51285,15255,13247,-2.1894403605022e-06,-2.27278986917944e-07,6.15579614768788e-07,2.18371949285282e-06,4.73909565370217,-0.497933277479608,-350.056540969857,-59.9222458301912,-5.31144935318375,-45.9036583582044,-1.87080808143834,-5.48702825994623,0.345092120541605,2.78457024429222,0.165288677810237,0.0968789925714286
BLG03,342,271.07721,-28.19397,14724,12755,-1.40678118828721e-06,1.16559329981577e-07,1.41231485783773e-06,2.53083000923718e-06,4.73117007810027,-0.492501248926353,-308.019546441122,-245.583995482972,-397.245547408204,-287.995450917771,1.64019885230633,-0.936858733403483,0.823841344642953,1.84600968706358,0.396250556234001,0.0857103435555556
BLG43,344,270.5166,-28.52844,14368,12816,-2.17565150913205e-06,-1.2695704129706e-09,-1.1662967471749e-07,1.97380212763558e-06,4.72176637713913,-0.498221568388106,-61.1128563949457,32.005179762528,-491.445348326784,-143.058316324053,-2.78467248557235,-2.37958911494047,6.5072410050742,2.82856247191316,0.326659429232655,0.1081264
BLG03,345,270.30315,-28.971235,15007,13012,-8.22559180541519e-07,-2.15142423271814e-08,-2.1627955170033e-07,2.82297385823032e-06,4.71786294444565,-0.50607546932173,23.4704055972071,-173.994728908062,108.111977026603,-101.899985331736,-2.54858626641851,-4.08479761680994,2.88864801794508,2.87156355952371,0.163631154558308,0.102226388659091
BLG43,346,270.30313,-28.97108,14183,12648,-1.56463087106391e-06,-1.05690037877745e-07,-6.74690640011155e-08,2.55286015247227e-06,4.71792733463101,-0.506015687629586,-303.596714746319,71.6136257187347,117.032958272705,172.837426634996,-2.75904102204793,-1.86597528904121,1.69822845398784,1.91110820574845,0.178194761605287,0.102992390362319
